datetime,pm25,pm10,o3,co,so2,no2
2024-08-31,20.575,47.2,0.07743749999999996,,,
2024-09-01,24.575,44.66666666666666,0.07543749999999996,,,
2024-09-02,11.82,38.2,0.0739375,,,
2024-09-03,15.275,42.9,0.0635,,,0.0049
2024-09-04,17.525,43.93333333333334,0.07412499999999998,,,0.0035
2024-09-05,16.4,45.73333333333333,0.07156249999999999,,,0.0046
2024-09-06,16.225,43.73333333333333,0.07849999999999999,,,0.0048
2024-09-07,14.525,37.43333333333334,0.0866875,,,0.0051
2024-09-08,11.6325,23.666666666666668,0.07218749999999999,,,0.0026
2024-09-09,9.8375,32.556666666666665,0.0681875,,,0.0017
2024-09-10,10.335,39.47666666666667,0.0603125,,,0.0033
2024-09-11,8.765,35.86666666666667,0.060437500000000005,,,0.0037
2024-09-12,5.14,23.48,0.04656250000000001,,,0.0028
2024-09-13,9.33,37.123333333333335,0.052062500000000005,,,0.0043
2024-09-14,10.375,31.03333333333333,0.060812500000000005,,,0.0037
2024-09-15,8.555,24.08,0.06306249999999998,,,0.0024
2024-09-16,5.965,19.61,0.04649999999999999,,,0.0026
2024-09-17,8.6375,26.540000000000003,0.04324999999999999,,,0.0036
2024-09-18,10.74,29.78333333333333,0.04668750000000001,,,0.0043
2024-09-19,11.745,31.4,0.049375,,,0.0052
2024-09-20,11.593333333333334,33.9,0.05156249999999999,,,0.0036
2024-09-21,13.666666666666666,47.9,0.062,,,0.0037
2024-09-22,16.3,37.1,0.06925,,,0.004
2024-09-23,18.066666666666663,57.75,0.07481249999999999,,,0.0038
2024-09-24,19.1,71.95,0.07487499999999998,,,0.0045
2024-09-25,13.666666666666666,54.6,0.08125,,,0.0039
2024-09-26,14.6,55.45,0.0685,,,0.0053
2024-09-27,17.033333333333335,64.6,0.06349999999999997,,,0.0046
2024-09-28,17.099999999999998,63.65,0.07274999999999997,,,0.0041
2024-09-29,12.6,28.9,0.08137499999999999,,,0.0033
2024-09-30,14.866666666666667,64.95,0.056812499999999974,,,0.0041
2024-10-01,19.2,87.6,0.06712499999999996,,,0.0063
2024-10-02,20.96666666666667,93.5,0.07768749999999996,,,0.0066
